Duration,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_hour,Arrival_min,Departure_hour,Departure_min,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
635,1,no_info,13542,21,3,2019,1,35,15,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
735,1,other,10844,21,5,2019,8,15,20,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
165,0,no_info,6144,3,3,2019,4,15,1,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300,1,other,10262,27,6,2019,19,0,14,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,no_info,3383,6,4,2019,13,55,11,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1615,1,no_info,10413,9,6,2019,20,25,17,30,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
575,1,other,13994,9,6,2019,19,10,9,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1045,2,no_info,13143,21,5,2019,23,15,5,50,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
625,1,no_info,13069,21,3,2019,18,50,8,25,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,no_info,3898,9,6,2019,23,40,20,55,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
475,1,no_info,13941,9,5,2019,16,20,8,25,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1490,1,no_info,6383,21,3,2019,11,20,10,30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
835,1,other,10406,1,6,2019,21,0,7,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
630,1,no_info,5883,6,6,2019,1,30,15,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
615,1,no_info,6838,27,3,2019,21,0,10,45,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
800,1,no_info,14781,21,5,2019,19,50,6,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
520,1,other,10577,9,6,2019,4,25,19,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
565,1,no_info,9646,15,5,2019,22,30,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
190,0,no_info,6216,6,6,2019,9,10,6,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
195,0,no_info,9564,12,5,2019,14,15,11,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
450,1,no_info,14781,1,5,2019,4,40,21,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
180,0,no_info,7229,6,5,2019,10,10,7,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
165,0,no_info,4148,9,3,2019,0,55,22,10,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
455,1,other,7268,27,6,2019,19,15,11,40,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150,0,no_info,6245,1,6,2019,16,45,14,15,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,no_info,4483,18,4,2019,2,45,23,55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1570,1,other,11627,3,6,2019,4,25,2,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
970,1,no_info,13310,24,3,2019,9,10,17,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
185,0,other,7754,21,6,2019,22,0,18,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
90,0,no_info,2754,1,4,2019,20,35,19,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1580,2,no_info,11447,6,6,2019,9,25,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1380,2,no_info,18799,3,3,2019,4,25,5,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,no_info,4462,9,3,2019,17,45,15,10,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1365,1,no_info,13067,12,5,2019,19,10,20,25,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1495,1,no_info,12681,1,4,2019,19,50,18,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
135,0,no_info,3687,3,6,2019,9,20,7,5,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
485,1,no_info,6628,27,3,2019,1,35,17,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
600,1,no_info,13832,9,3,2019,7,40,21,40,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1390,2,no_info,10676,12,5,2019,11,10,12,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
335,1,no_info,14714,3,6,2019,4,25,22,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1395,1,other,10262,12,6,2019,19,0,19,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,no_info,2754,21,5,2019,20,35,19,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
920,1,no_info,6785,24,3,2019,22,55,7,35,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
570,1,no_info,14067,21,5,2019,1,30,16,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
505,2,other,15318,21,5,2019,4,25,20,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
610,1,other,14053,9,3,2019,4,25,18,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
85,0,no_info,8040,27,6,2019,8,30,7,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1625,2,no_info,12723,6,6,2019,8,55,5,50,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1355,1,other,10262,27,6,2019,12,35,14,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
865,1,no_info,6151,27,3,2019,7,10,16,45,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
295,1,no_info,5409,3,6,2019,22,50,17,55,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1440,1,no_info,9345,21,5,2019,20,20,20,20,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1820,2,no_info,12646,15,6,2019,19,15,12,55,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,no_info,4784,6,3,2019,18,25,16,55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
395,1,no_info,12242,27,3,2019,4,25,21,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
720,1,no_info,11323,9,6,2019,10,40,22,40,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
150,0,no_info,4409,18,4,2019,22,25,19,55,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
745,1,no_info,16736,6,3,2019,21,20,8,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
75,0,no_info,3100,27,5,2019,20,45,19,30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
150,0,no_info,4804,12,6,2019,16,55,14,25,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
790,1,no_info,9555,24,5,2019,20,20,7,10,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1295,1,other,10262,27,6,2019,12,35,15,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150,0,no_info,5964,24,3,2019,22,5,19,35,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
345,1,no_info,6386,12,6,2019,7,45,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
675,1,no_info,6377,9,4,2019,19,15,8,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
135,0,other,3807,18,3,2019,10,35,8,20,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
570,1,no_info,13377,3,6,2019,1,30,16,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
145,0,other,3841,12,4,2019,11,25,9,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1440,1,no_info,6528,6,6,2019,14,35,14,35,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
80,0,no_info,3100,24,5,2019,7,40,6,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
135,0,no_info,3687,24,6,2019,10,0,7,45,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1265,1,no_info,14815,6,3,2019,5,5,8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
170,0,no_info,3943,12,6,2019,6,50,4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
450,1,no_info,14714,12,6,2019,4,25,20,55,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
315,1,no_info,4859,24,4,2019,20,20,15,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
510,1,other,10844,18,5,2019,22,35,14,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
295,1,no_info,4410,18,3,2019,17,5,12,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
